protein_id,contig_id,keywords
meningitidis_900638595.1_P2_28,900638595.1_P2,none
meningitidis_900638595.1_P2_29,900638595.1_P2,none
meningitidis_900638595.1_P2_30,900638595.1_P2,none
meningitidis_900638595.1_P2_31,900638595.1_P2,none
meningitidis_900638595.1_P2_32,900638595.1_P2,none
meningitidis_900638595.1_P2_33,900638595.1_P2,none
meningitidis_900638595.1_P2_34,900638595.1_P2,none
meningitidis_900638595.1_P2_35,900638595.1_P2,none
meningitidis_900638595.1_P2_36,900638595.1_P2,none
meningitidis_900638595.1_P2_37,900638595.1_P2,none
meningitidis_900638595.1_P2_38,900638595.1_P2,none
meningitidis_900638595.1_P2_39,900638595.1_P2,none
meningitidis_900638595.1_P2_40,900638595.1_P2,none
meningitidis_900638595.1_P2_41,900638595.1_P2,none
meningitidis_900638595.1_P2_42,900638595.1_P2,none
meningitidis_900638595.1_P2_43,900638595.1_P2,none
meningitidis_900638595.1_P2_44,900638595.1_P2,none
meningitidis_900638595.1_P2_45,900638595.1_P2,none
meningitidis_900638595.1_P2_46,900638595.1_P2,none
meningitidis_900638595.1_P2_47,900638595.1_P2,none
meningitidis_900638595.1_P2_48,900638595.1_P2,none
meningitidis_900638595.1_P2_49,900638595.1_P2,none
meningitidis_900638595.1_P2_50,900638595.1_P2,none
meningitidis_900638595.1_P2_51,900638595.1_P2,none
meningitidis_900638595.1_P2_52,900638595.1_P2,none
meningitidis_900638595.1_P2_53,900638595.1_P2,none
meningitidis_900638605.1_P1_1,900638605.1_P1,none
meningitidis_900638605.1_P1_2,900638605.1_P1,none
meningitidis_900638605.1_P1_3,900638605.1_P1,none
meningitidis_900638605.1_P1_4,900638605.1_P1,none
meningitidis_900638605.1_P1_5,900638605.1_P1,none
meningitidis_900638605.1_P1_6,900638605.1_P1,none
meningitidis_900638605.1_P1_7,900638605.1_P1,none
meningitidis_900638605.1_P1_8,900638605.1_P1,none
meningitidis_900638605.1_P1_9,900638605.1_P1,none
meningitidis_900638605.1_P1_10,900638605.1_P1,none
meningitidis_900638605.1_P1_11,900638605.1_P1,none
meningitidis_900638605.1_P1_12,900638605.1_P1,none
meningitidis_900638605.1_P1_13,900638605.1_P1,none
meningitidis_900638605.1_P1_14,900638605.1_P1,none
meningitidis_900638605.1_P1_15,900638605.1_P1,none
meningitidis_900638605.1_P1_16,900638605.1_P1,none
meningitidis_900638605.1_P1_17,900638605.1_P1,none
meningitidis_900638605.1_P1_18,900638605.1_P1,none
meningitidis_900638605.1_P1_19,900638605.1_P1,none
meningitidis_900638605.1_P1_20,900638605.1_P1,none
meningitidis_900638605.1_P1_21,900638605.1_P1,none
meningitidis_900638605.1_P1_22,900638605.1_P1,none
meningitidis_900638605.1_P1_23,900638605.1_P1,none
meningitidis_900638605.1_P1_24,900638605.1_P1,none
meningitidis_900638605.1_P1_25,900638605.1_P1,none
meningitidis_900638605.1_P1_26,900638605.1_P1,none
meningitidis_900638605.1_P1_27,900638605.1_P1,none
meningitidis_900638605.1_P1_28,900638605.1_P1,none
meningitidis_900638605.1_P1_29,900638605.1_P1,none
meningitidis_900638605.1_P1_30,900638605.1_P1,none
meningitidis_900638605.1_P1_31,900638605.1_P1,none
meningitidis_900638605.1_P1_32,900638605.1_P1,none
meningitidis_900638605.1_P1_33,900638605.1_P1,none
meningitidis_900638605.1_P1_34,900638605.1_P1,none
meningitidis_900638605.1_P1_35,900638605.1_P1,none
meningitidis_900638605.1_P1_36,900638605.1_P1,none
meningitidis_900638605.1_P1_37,900638605.1_P1,none
meningitidis_900638605.1_P1_38,900638605.1_P1,none
meningitidis_900638605.1_P1_39,900638605.1_P1,none
PS_1_1,PS_1,none
PS_1_2,PS_1,none
PS_1_3,PS_1,none
PS_1_4,PS_1,none
PS_1_5,PS_1,none
PS_1_6,PS_1,none
PS_1_7,PS_1,none
PS_1_8,PS_1,none
PS_1_9,PS_1,none
PS_1_10,PS_1,none
PS_1_11,PS_1,none
PS_1_12,PS_1,none
PS_1_13,PS_1,none
PS_1_14,PS_1,none
PS_1_15,PS_1,none
PS_1_16,PS_1,none
PS_1_17,PS_1,none
PS_1_18,PS_1,none
PS_1_19,PS_1,none
PS_1_20,PS_1,none
PS_1_21,PS_1,none
PS_1_22,PS_1,none
PS_1_23,PS_1,none
PS_1_24,PS_1,none
PS_1_25,PS_1,none
PS_1_26,PS_1,none
PS_1_27,PS_1,none
PS_1_28,PS_1,none
PS_1_29,PS_1,none
PS_1_30,PS_1,none
PS_1_31,PS_1,none
PS_1_32,PS_1,none
PS_1_33,PS_1,none
PS_1_34,PS_1,none
PS_1_35,PS_1,none
PS_1_36,PS_1,none
PS_1_37,PS_1,none
PS_1_38,PS_1,none
PS_1_39,PS_1,none
PS_1_40,PS_1,none
PS_1_41,PS_1,none
PS_1_42,PS_1,none
PS_1_43,PS_1,none
PS_1_44,PS_1,none
PS_1_45,PS_1,none
PS_1_46,PS_1,none
PS_1_47,PS_1,none
PS_1_48,PS_1,none
PS_1_49,PS_1,none
PS_1_50,PS_1,none
PS_1_51,PS_1,none
PS_1_52,PS_1,none
PS_1_53,PS_1,none
PS_1_54,PS_1,none
PS_1_55,PS_1,none
PS_1_56,PS_1,none
PS_1_57,PS_1,none
PS_1_58,PS_1,none
PS_1_59,PS_1,none
PS_1_60,PS_1,none
PS_1_61,PS_1,none
PS_1_62,PS_1,none
PS_1_63,PS_1,none
PS_1_64,PS_1,none
PS_1_65,PS_1,none
PS_1_66,PS_1,none
PS_1_67,PS_1,none
PS_1_68,PS_1,none
PS_1_69,PS_1,none
PS_1_70,PS_1,none
PS_1_71,PS_1,none
PS_1_72,PS_1,none
PS_1_73,PS_1,none
PS_1_74,PS_1,none
PS_1_75,PS_1,none
PS_1_76,PS_1,none
PS_1_77,PS_1,none
PS_1_78,PS_1,none
PS_1_79,PS_1,none
IHT-E_1,IHT-E,none
IHT-E_2,IHT-E,none
IHT-E_3,IHT-E,none
IHT-E_4,IHT-E,none
IHT-E_5,IHT-E,none
IHT-E_6,IHT-E,none
IHT-E_7,IHT-E,none
IHT-E_8,IHT-E,none
IHT-E_9,IHT-E,none
IHT-E_10,IHT-E,none
IHT-E_11,IHT-E,none
IHT-E_12,IHT-E,none
IHT-E_13,IHT-E,none
IHT-E_14,IHT-E,none
IHT-E_15,IHT-E,none
IHT-E_16,IHT-E,none
IHT-E_17,IHT-E,none
IHT-E_18,IHT-E,none
IHT-E_19,IHT-E,none
IHT-E_20,IHT-E,none
IHT-E_21,IHT-E,none
IHT-E_22,IHT-E,none
IHT-E_23,IHT-E,none
IHT-E_24,IHT-E,none
IHT-E_25,IHT-E,none
IHT-E_26,IHT-E,none
IHT-E_27,IHT-E,none
IHT-E_28,IHT-E,none
IHT-E_29,IHT-E,none
IHT-E_30,IHT-E,none
IHT-E_31,IHT-E,none
IHT-E_32,IHT-E,none
IHT-E_33,IHT-E,none
IHT-E_34,IHT-E,none
IHT-E_35,IHT-E,none
IHT-E_36,IHT-E,none
IHT-E_37,IHT-E,none
IHT-E_38,IHT-E,none
IHT-E_39,IHT-E,none
IHT-E_40,IHT-E,none
IHT-E_41,IHT-E,none
IHT-E_42,IHT-E,none
IHT-E_43,IHT-E,none
IHT-E_44,IHT-E,none
IHT-E_45,IHT-E,none
Nf1-C1_1,Nf1-C1,none
Nf1-C1_2,Nf1-C1,none
Nf1-C1_3,Nf1-C1,none
Nf1-C1_4,Nf1-C1,none
Nf1-C1_5,Nf1-C1,none
Nf1-C1_6,Nf1-C1,none
Nf1-C1_7,Nf1-C1,none
Nf1-C1_8,Nf1-C1,none
Nf1-C1_9,Nf1-C1,none
Nf1-C1_10,Nf1-C1,none
Nf1-C2_1,Nf1-C2,none
Nf1-C2_2,Nf1-C2,none
Nf1-C2_3,Nf1-C2,none
Nf1-C2_4,Nf1-C2,none
Nf1-C2_5,Nf1-C2,none
Nf1-C2_6,Nf1-C2,none
Nf1-C2_7,Nf1-C2,none
Nf1-C2_8,Nf1-C2,none
Nf1-C2_9,Nf1-C2,none
Nf1-C2_10,Nf1-C2,none
Nf1-C3_1,Nf1-C3,none
Nf1-C3_2,Nf1-C3,none
Nf1-C3_3,Nf1-C3,none
Nf1-C3_4,Nf1-C3,none
Nf1-C3_5,Nf1-C3,none
Nf1-C3_6,Nf1-C3,none
Nf1-C3_7,Nf1-C3,none
Nf1-C3_8,Nf1-C3,none
Nf1-C3_9,Nf1-C3,none
Nf1-C3_10,Nf1-C3,none
Nf1-C4_1,Nf1-C4,none
Nf1-C4_2,Nf1-C4,none
Nf1-C4_3,Nf1-C4,none
Nf1-C4_4,Nf1-C4,none
Nf1-C4_5,Nf1-C4,none
Nf1-C4_6,Nf1-C4,none
Nf1-C4_7,Nf1-C4,none
Nf1-C4_8,Nf1-C4,none
Nf1-C4_9,Nf1-C4,none
Nf1-C4_10,Nf1-C4,none
Phast1-FAM18_1,Phast1-FAM18,none
Phast1-FAM18_2,Phast1-FAM18,none
Phast1-FAM18_3,Phast1-FAM18,none
Phast1-FAM18_4,Phast1-FAM18,none
Phast1-FAM18_5,Phast1-FAM18,none
Phast1-FAM18_6,Phast1-FAM18,none
Phast1-FAM18_7,Phast1-FAM18,none
Phast1-FAM18_8,Phast1-FAM18,none
Phast1-FAM18_9,Phast1-FAM18,none
Phast1-FAM18_10,Phast1-FAM18,none
Phast1-FAM18_11,Phast1-FAM18,none
Phast1-FAM18_12,Phast1-FAM18,none
Phast1-FAM18_13,Phast1-FAM18,none
Phast1-FAM18_14,Phast1-FAM18,none
Phast1-FAM18_15,Phast1-FAM18,none
Phast2-FAM18_1,Phast2-FAM18,none
Phast2-FAM18_2,Phast2-FAM18,none
Phast2-FAM18_3,Phast2-FAM18,none
Phast2-FAM18_4,Phast2-FAM18,none
Phast2-FAM18_5,Phast2-FAM18,none
Phast2-FAM18_6,Phast2-FAM18,none
Phast2-FAM18_7,Phast2-FAM18,none
Phast2-FAM18_8,Phast2-FAM18,none
Phast2-FAM18_9,Phast2-FAM18,none
Phast2-FAM18_10,Phast2-FAM18,none
Phast2-FAM18_11,Phast2-FAM18,none
Phast2-FAM18_12,Phast2-FAM18,none
Phast2-FAM18_13,Phast2-FAM18,none
Phast2-FAM18_14,Phast2-FAM18,none
Phast2-FAM18_15,Phast2-FAM18,none
Phast2-FAM18_16,Phast2-FAM18,none
Phast2-FAM18_17,Phast2-FAM18,none
Phast2-FAM18_18,Phast2-FAM18,none
Phast2-FAM18_19,Phast2-FAM18,none
Phast2-FAM18_20,Phast2-FAM18,none
pJS-B_1,pJS-B,none
pJS-B_2,pJS-B,none
pJS-B_3,pJS-B,none
pJS-B_4,pJS-B,none
pJS-B_5,pJS-B,none
pJS-B_6,pJS-B,none
pJS-B_7,pJS-B,none
pJS-B_8,pJS-B,none
pJS-B_9,pJS-B,none
pJS-B_10,pJS-B,none
pJS-B_11,pJS-B,none
pJS-B_12,pJS-B,none
pJS-B_13,pJS-B,none
pJS-B_14,pJS-B,none
053442_1,053442,none
053442_2,053442,none
053442_3,053442,none
053442_4,053442,none
053442_5,053442,none
053442_6,053442,none
053442_7,053442,none
053442_8,053442,none
053442_9,053442,none
331401_1,331401,none
331401_2,331401,none
331401_3,331401,none
331401_4,331401,none
331401_5,331401,none
331401_6,331401,none
331401_7,331401,none
331401_8,331401,none
331401_9,331401,none
331401_10,331401,none
331401_11,331401,none
38277-2_1,38277-2,none
38277-2_2,38277-2,none
38277-2_3,38277-2,none
38277-2_4,38277-2,none
38277-2_5,38277-2,none
38277-2_6,38277-2,none
38277-2_7,38277-2,none
38277-2_8,38277-2,none
38277-2_9,38277-2,none
38277-2_10,38277-2,none
38277-3_1,38277-3,none
38277-3_2,38277-3,none
38277-3_3,38277-3,none
38277-3_4,38277-3,none
38277-3_5,38277-3,none
38277-3_6,38277-3,none
38277-3_7,38277-3,none
38277-3_8,38277-3,none
38277-3_9,38277-3,none
38277-3_10,38277-3,none
38277_1,38277,none
38277_2,38277,none
38277_3,38277,none
38277_4,38277,none
38277_5,38277,none
38277_6,38277,none
38277_7,38277,none
38277_8,38277,none
38277_9,38277,none
510612_1,510612,none
510612_2,510612,none
510612_3,510612,none
510612_4,510612,none
510612_5,510612,none
510612_6,510612,none
510612_7,510612,none
510612_8,510612,none
510612_9,510612,none
510612_10,510612,none
510612_11,510612,none
B6116-77_1,B6116-77,none
B6116-77_2,B6116-77,none
B6116-77_3,B6116-77,none
B6116-77_4,B6116-77,none
B6116-77_5,B6116-77,none
B6116-77_6,B6116-77,none
B6116-77_7,B6116-77,none
B6116-77_8,B6116-77,none
B6116-77_9,B6116-77,none
COL-201504-11-2_1,COL-201504-11-2,none
COL-201504-11-2_2,COL-201504-11-2,none
COL-201504-11-2_3,COL-201504-11-2,none
COL-201504-11-2_4,COL-201504-11-2,none
COL-201504-11-2_5,COL-201504-11-2,none
COL-201504-11-2_6,COL-201504-11-2,none
COL-201504-11-2_7,COL-201504-11-2,none
COL-201504-11-2_8,COL-201504-11-2,none
COL-201504-11-2_9,COL-201504-11-2,none
COL-201504-11-2_10,COL-201504-11-2,none
COL-201504-11-2_11,COL-201504-11-2,none
COL-201504-11_1,COL-201504-11,none
COL-201504-11_2,COL-201504-11,none
COL-201504-11_3,COL-201504-11,none
COL-201504-11_4,COL-201504-11,none
COL-201504-11_5,COL-201504-11,none
COL-201504-11_6,COL-201504-11,none
COL-201504-11_7,COL-201504-11,none
COL-201504-11_8,COL-201504-11,none
COL-201504-11_9,COL-201504-11,none
COL-201504-11_10,COL-201504-11,none
COL-201504-11_11,COL-201504-11,none
COL-201504-11_12,COL-201504-11,none
DE8555_1,DE8555,none
DE8555_2,DE8555,none
DE8555_3,DE8555,none
DE8555_4,DE8555,none
DE8555_5,DE8555,none
DE8555_6,DE8555,none
DE8555_7,DE8555,none
DE8555_8,DE8555,none
DE8555_9,DE8555,none
DE8555_10,DE8555,none
DE8669-2_1,DE8669-2,none
DE8669-2_2,DE8669-2,none
DE8669-2_3,DE8669-2,none
DE8669-2_4,DE8669-2,none
DE8669-2_5,DE8669-2,none
DE8669-2_6,DE8669-2,none
DE8669-2_7,DE8669-2,none
DE8669-2_8,DE8669-2,none
DE8669-2_9,DE8669-2,none
DE8669-2_10,DE8669-2,none
DE8669_1,DE8669,none
DE8669_2,DE8669,none
DE8669_3,DE8669,none
DE8669_4,DE8669,none
DE8669_5,DE8669,none
DE8669_6,DE8669,none
DE8669_7,DE8669,none
DE8669_8,DE8669,none
DE8669_9,DE8669,none
DE8669_10,DE8669,none
FAM18-2_1,FAM18-2,none
FAM18-2_2,FAM18-2,none
FAM18-2_3,FAM18-2,none
FAM18-2_4,FAM18-2,none
FAM18-2_5,FAM18-2,none
FAM18-2_6,FAM18-2,none
FAM18-2_7,FAM18-2,none
FAM18-2_8,FAM18-2,none
FAM18-2_9,FAM18-2,none
FAM18-2_10,FAM18-2,none
FAM18-3_1,FAM18-3,none
FAM18-3_2,FAM18-3,none
FAM18-3_3,FAM18-3,none
FAM18-3_4,FAM18-3,none
FAM18-3_5,FAM18-3,none
FAM18-3_6,FAM18-3,none
FAM18-3_7,FAM18-3,none
FAM18-3_8,FAM18-3,none
FAM18-3_9,FAM18-3,none
FAM18-3_10,FAM18-3,none
FAM18-4_1,FAM18-4,none
FAM18-4_2,FAM18-4,none
FAM18-4_3,FAM18-4,none
FAM18-4_4,FAM18-4,none
FAM18-4_5,FAM18-4,none
FAM18-4_6,FAM18-4,none
FAM18-4_7,FAM18-4,none
FAM18-4_8,FAM18-4,none
FAM18-4_9,FAM18-4,none
FAM18-4_10,FAM18-4,none
FAM18_1,FAM18,none
FAM18_2,FAM18,none
FAM18_3,FAM18,none
FAM18_4,FAM18,none
FAM18_5,FAM18,none
FAM18_6,FAM18,none
FAM18_7,FAM18,none
FAM18_8,FAM18,none
FAM18_9,FAM18,none
FAM18_10,FAM18,none
FDAARGOS_209_1,FDAARGOS_209,none
FDAARGOS_209_2,FDAARGOS_209,none
FDAARGOS_209_3,FDAARGOS_209,none
FDAARGOS_209_4,FDAARGOS_209,none
FDAARGOS_209_5,FDAARGOS_209,none
FDAARGOS_209_6,FDAARGOS_209,none
FDAARGOS_209_7,FDAARGOS_209,none
FDAARGOS_209_8,FDAARGOS_209,none
FDAARGOS_209_9,FDAARGOS_209,none
FDAARGOS_209_10,FDAARGOS_209,none
FDAARGOS_210-2_1,FDAARGOS_210-2,none
FDAARGOS_210-2_2,FDAARGOS_210-2,none
FDAARGOS_210-2_3,FDAARGOS_210-2,none
FDAARGOS_210-2_4,FDAARGOS_210-2,none
FDAARGOS_210-2_5,FDAARGOS_210-2,none
FDAARGOS_210-2_6,FDAARGOS_210-2,none
FDAARGOS_210-2_7,FDAARGOS_210-2,none
FDAARGOS_210-2_8,FDAARGOS_210-2,none
FDAARGOS_210-2_9,FDAARGOS_210-2,none
FDAARGOS_210-2_10,FDAARGOS_210-2,none
FDAARGOS_210-3_1,FDAARGOS_210-3,none
FDAARGOS_210-3_2,FDAARGOS_210-3,none
FDAARGOS_210-3_3,FDAARGOS_210-3,none
FDAARGOS_210-3_4,FDAARGOS_210-3,none
FDAARGOS_210-3_5,FDAARGOS_210-3,none
FDAARGOS_210-3_6,FDAARGOS_210-3,none
FDAARGOS_210-3_7,FDAARGOS_210-3,none
FDAARGOS_210-3_8,FDAARGOS_210-3,none
FDAARGOS_210-3_9,FDAARGOS_210-3,none
FDAARGOS_210-3_10,FDAARGOS_210-3,none
FDAARGOS_210_1,FDAARGOS_210,none
FDAARGOS_210_2,FDAARGOS_210,none
FDAARGOS_210_3,FDAARGOS_210,none
FDAARGOS_210_4,FDAARGOS_210,none
FDAARGOS_210_5,FDAARGOS_210,none
FDAARGOS_210_6,FDAARGOS_210,none
FDAARGOS_210_7,FDAARGOS_210,none
FDAARGOS_210_8,FDAARGOS_210,none
FDAARGOS_210_9,FDAARGOS_210,none
FDAARGOS_210_10,FDAARGOS_210,none
FDAARGOS_212-2_1,FDAARGOS_212-2,none
FDAARGOS_212-2_2,FDAARGOS_212-2,none
FDAARGOS_212-2_3,FDAARGOS_212-2,none
FDAARGOS_212-2_4,FDAARGOS_212-2,none
FDAARGOS_212-2_5,FDAARGOS_212-2,none
FDAARGOS_212-2_6,FDAARGOS_212-2,none
FDAARGOS_212-2_7,FDAARGOS_212-2,none
FDAARGOS_212-2_8,FDAARGOS_212-2,none
FDAARGOS_212-2_9,FDAARGOS_212-2,none
FDAARGOS_212-2_10,FDAARGOS_212-2,none
FDAARGOS_212_1,FDAARGOS_212,none
FDAARGOS_212_2,FDAARGOS_212,none
FDAARGOS_212_3,FDAARGOS_212,none
FDAARGOS_212_4,FDAARGOS_212,none
FDAARGOS_212_5,FDAARGOS_212,none
FDAARGOS_212_6,FDAARGOS_212,none
FDAARGOS_212_7,FDAARGOS_212,none
FDAARGOS_212_8,FDAARGOS_212,none
FDAARGOS_212_9,FDAARGOS_212,none
FDAARGOS_212_10,FDAARGOS_212,none
FDAARGOS_212_11,FDAARGOS_212,none
G2136_1,G2136,none
G2136_2,G2136,none
G2136_3,G2136,none
G2136_4,G2136,none
G2136_5,G2136,none
G2136_6,G2136,none
G2136_7,G2136,none
G2136_8,G2136,none
G2136_9,G2136,none
H44-76-2_1,H44-76-2,none
H44-76-2_2,H44-76-2,none
H44-76-2_3,H44-76-2,none
H44-76-2_4,H44-76-2,none
H44-76-2_5,H44-76-2,none
H44-76-2_6,H44-76-2,none
H44-76-2_7,H44-76-2,none
H44-76-2_8,H44-76-2,none
H44-76-2_9,H44-76-2,none
H44-76-2_10,H44-76-2,none
H44-76-3_1,H44-76-3,none
H44-76-3_2,H44-76-3,none
H44-76-3_3,H44-76-3,none
H44-76-3_4,H44-76-3,none
H44-76-3_5,H44-76-3,none
H44-76-3_6,H44-76-3,none
H44-76-3_7,H44-76-3,none
H44-76-3_8,H44-76-3,none
H44-76-3_9,H44-76-3,none
H44-76-3_10,H44-76-3,none
H44-76_1,H44-76,none
H44-76_2,H44-76,none
H44-76_3,H44-76,none
H44-76_4,H44-76,none
H44-76_5,H44-76,none
H44-76_6,H44-76,none
H44-76_7,H44-76,none
H44-76_8,H44-76,none
H44-76_9,H44-76,none
H44-76_10,H44-76,none
L91543-2_1,L91543-2,none
L91543-2_2,L91543-2,none
L91543-2_3,L91543-2,none
L91543-2_4,L91543-2,none
L91543-2_5,L91543-2,none
L91543-2_6,L91543-2,none
L91543-2_7,L91543-2,none
L91543-2_8,L91543-2,none
L91543-2_9,L91543-2,none
L91543-2_10,L91543-2,none
L91543_1,L91543,none
L91543_2,L91543,none
L91543_3,L91543,none
L91543_4,L91543,none
L91543_5,L91543,none
L91543_6,L91543,none
L91543_7,L91543,none
L91543_8,L91543,none
L91543_9,L91543,none
LNP21362_1,LNP21362,none
LNP21362_2,LNP21362,none
LNP21362_3,LNP21362,none
LNP21362_4,LNP21362,none
LNP21362_5,LNP21362,none
LNP21362_6,LNP21362,none
LNP21362_7,LNP21362,none
LNP21362_8,LNP21362,none
LNP21362_9,LNP21362,none
LNP21362_10,LNP21362,none
M01-240149-2_1,M01-240149-2,none
M01-240149-2_2,M01-240149-2,none
M01-240149-2_3,M01-240149-2,none
M01-240149-2_4,M01-240149-2,none
M01-240149-2_5,M01-240149-2,none
M01-240149-2_6,M01-240149-2,none
M01-240149-2_7,M01-240149-2,none
M01-240149-2_8,M01-240149-2,none
M01-240149-2_9,M01-240149-2,none
M01-240149-2_10,M01-240149-2,none
M01-240149_1,M01-240149,none
M01-240149_2,M01-240149,none
M01-240149_3,M01-240149,none
M01-240149_4,M01-240149,none
M01-240149_5,M01-240149,none
M01-240149_6,M01-240149,none
M01-240149_7,M01-240149,none
M01-240149_8,M01-240149,none
M01-240149_9,M01-240149,none
M01-240149_10,M01-240149,none
M04-240196-2_1,M04-240196-2,none
M04-240196-2_2,M04-240196-2,none
M04-240196-2_3,M04-240196-2,none
M04-240196-2_4,M04-240196-2,none
M04-240196-2_5,M04-240196-2,none
M04-240196-2_6,M04-240196-2,none
M04-240196-2_7,M04-240196-2,none
M04-240196-2_8,M04-240196-2,none
M04-240196-2_9,M04-240196-2,none
M04-240196-2_10,M04-240196-2,none
M04-240196-3_1,M04-240196-3,none
M04-240196-3_2,M04-240196-3,none
M04-240196-3_3,M04-240196-3,none
M04-240196-3_4,M04-240196-3,none
M04-240196-3_5,M04-240196-3,none
M04-240196-3_6,M04-240196-3,none
M04-240196-3_7,M04-240196-3,none
M04-240196-3_8,M04-240196-3,none
M04-240196-3_9,M04-240196-3,none
M04-240196-3_10,M04-240196-3,none
M04-240196_1,M04-240196,none
M04-240196_2,M04-240196,none
M04-240196_3,M04-240196,none
M04-240196_4,M04-240196,none
M04-240196_5,M04-240196,none
M04-240196_6,M04-240196,none
M04-240196_7,M04-240196,none
M04-240196_8,M04-240196,none
M04-240196_9,M04-240196,none
M04-240196_10,M04-240196,none
M0579-2_1,M0579-2,none
M0579-2_2,M0579-2,none
M0579-2_3,M0579-2,none
M0579-2_4,M0579-2,none
M0579-2_5,M0579-2,none
M0579-2_6,M0579-2,none
M0579-2_7,M0579-2,none
M0579-2_8,M0579-2,none
M0579-2_9,M0579-2,none
M0579-2_10,M0579-2,none
M0579-3_1,M0579-3,none
M0579-3_2,M0579-3,none
M0579-3_3,M0579-3,none
M0579-3_4,M0579-3,none
M0579-3_5,M0579-3,none
M0579-3_6,M0579-3,none
M0579-3_7,M0579-3,none
M0579-3_8,M0579-3,none
M0579-3_9,M0579-3,none
M0579-3_10,M0579-3,none
M0579_1,M0579,none
M0579_2,M0579,none
M0579_3,M0579,none
M0579_4,M0579,none
M0579_5,M0579,none
M0579_6,M0579,none
M0579_7,M0579,none
M0579_8,M0579,none
M0579_9,M0579,none
M0579_10,M0579,none
M0579_11,M0579,none
M07149-2_1,M07149-2,none
M07149-2_2,M07149-2,none
M07149-2_3,M07149-2,none
M07149-2_4,M07149-2,none
M07149-2_5,M07149-2,none
M07149-2_6,M07149-2,none
M07149-2_7,M07149-2,none
M07149-2_8,M07149-2,none
M07149-2_9,M07149-2,none
M07149-2_10,M07149-2,none
M07149_1,M07149,none
M07149_2,M07149,none
M07149_3,M07149,none
M07149_4,M07149,none
M07149_5,M07149,none
M07149_6,M07149,none
M07149_7,M07149,none
M07149_8,M07149,none
M07149_9,M07149,none
M07162_1,M07162,none
M07162_2,M07162,none
M07162_3,M07162,none
M07162_4,M07162,none
M07162_5,M07162,none
M07162_6,M07162,none
M07162_7,M07162,none
M07162_8,M07162,none
M07162_9,M07162,none
M22718-2_1,M22718-2,none
M22718-2_2,M22718-2,none
M22718-2_3,M22718-2,none
M22718-2_4,M22718-2,none
M22718-2_5,M22718-2,none
M22718-2_6,M22718-2,none
M22718-2_7,M22718-2,none
M22718-2_8,M22718-2,none
M22718-2_9,M22718-2,none
M22718-2_10,M22718-2,none
M22718_1,M22718,none
M22718_2,M22718,none
M22718_3,M22718,none
M22718_4,M22718,none
M22718_5,M22718,none
M22718_6,M22718,none
M22718_7,M22718,none
M22718_8,M22718,none
M22718_9,M22718,none
M25459-2_1,M25459-2,none
M25459-2_2,M25459-2,none
M25459-2_3,M25459-2,none
M25459-2_4,M25459-2,none
M25459-2_5,M25459-2,none
M25459-2_6,M25459-2,none
M25459-2_7,M25459-2,none
M25459-2_8,M25459-2,none
M25459-2_9,M25459-2,none
M25459-2_10,M25459-2,none
M25459_1,M25459,none
M25459_2,M25459,none
M25459_3,M25459,none
M25459_4,M25459,none
M25459_5,M25459,none
M25459_6,M25459,none
M25459_7,M25459,none
M25459_8,M25459,none
M25459_9,M25459,none
M25459_10,M25459,none
MC58-2_1,MC58-2,none
MC58-2_2,MC58-2,none
MC58-2_3,MC58-2,none
MC58-2_4,MC58-2,none
MC58-2_5,MC58-2,none
MC58-2_6,MC58-2,none
MC58-2_7,MC58-2,none
MC58-2_8,MC58-2,none
MC58-2_9,MC58-2,none
MC58-2_10,MC58-2,none
MC58_1,MC58,none
MC58_2,MC58,none
MC58_3,MC58,none
MC58_4,MC58,none
MC58_5,MC58,none
MC58_6,MC58,none
MC58_7,MC58,none
MC58_8,MC58,none
MC58_9,MC58,none
MC58_10,MC58,none
NM3682_1,NM3682,none
NM3682_2,NM3682,none
NM3682_3,NM3682,none
NM3682_4,NM3682,none
NM3682_5,NM3682,none
NM3682_6,NM3682,none
NM3682_7,NM3682,none
NM3682_8,NM3682,none
NM3682_9,NM3682,none
NM3682_10,NM3682,none
NM3683-2_1,NM3683-2,none
NM3683-2_2,NM3683-2,none
NM3683-2_3,NM3683-2,none
NM3683-2_4,NM3683-2,none
NM3683-2_5,NM3683-2,none
NM3683-2_6,NM3683-2,none
NM3683-2_7,NM3683-2,none
NM3683-2_8,NM3683-2,none
NM3683-2_9,NM3683-2,none
NM3683-2_10,NM3683-2,none
NM3683_1,NM3683,none
NM3683_2,NM3683,none
NM3683_3,NM3683,none
NM3683_4,NM3683,none
NM3683_5,NM3683,none
NM3683_6,NM3683,none
NM3683_7,NM3683,none
NM3683_8,NM3683,none
NM3683_9,NM3683,none
NM3683_10,NM3683,none
NM3686-2_1,NM3686-2,none
NM3686-2_2,NM3686-2,none
NM3686-2_3,NM3686-2,none
NM3686-2_4,NM3686-2,none
NM3686-2_5,NM3686-2,none
NM3686-2_6,NM3686-2,none
NM3686-2_7,NM3686-2,none
NM3686-2_8,NM3686-2,none
NM3686-2_9,NM3686-2,none
NM3686_1,NM3686,none
NM3686_2,NM3686,none
NM3686_3,NM3686,none
NM3686_4,NM3686,none
NM3686_5,NM3686,none
NM3686_6,NM3686,none
NM3686_7,NM3686,none
NM3686_8,NM3686,none
NM3686_9,NM3686,none
NM3686_10,NM3686,none
NZ-05-33-1_1,NZ-05-33-1,none
NZ-05-33-1_2,NZ-05-33-1,none
